subdir frame_num face_startX face_startY face_endX face_endY face_height face_width face_x_center face_y_center yaw pitch roll attention_label
HH0715-rgb_2017_2_12_22_0_0 1166 1564 870 1755 1062 192 191 1659 966 14 -13 23 2
HH0715-rgb_2017_2_12_22_0_0 1166 1568 871 1754 1063 192 186 1661 967 12 -13 20 2
HH0715-rgb_2017_2_12_22_0_0 1167 1568 869 1757 1061 192 189 1662 965 12 -13 22 2
HH0715-rgb_2017_2_12_22_0_0 1167 1568 865 1754 1064 199 186 1661 964 14 -13 22 2
HH0715-rgb_2017_2_12_22_0_0 1168 1568 863 1757 1062 199 189 1662 962 12 -11 20 2
HH0715-rgb_2017_2_12_22_0_0 1168 1562 863 1748 1055 192 186 1655 959 13 -11 22 2
HH0715-rgb_2017_2_12_22_0_0 1169 NA NA NA NA NA NA NA NA NA NA NA 2
HH0715-rgb_2017_2_12_22_0_0 1169 1565 868 1754 1064 196 189 1659 966 13 -16 22 2
HH0715-rgb_2017_2_12_22_0_0 1170 1567 868 1756 1062 194 189 1661 965 15 -13 22 2
HH0715-rgb_2017_2_12_22_0_0 1170 1567 868 1756 1058 190 189 1661 963 14 -12 22 2
HH0715-rgb_2017_2_12_22_0_0 1171 1559 875 1758 1072 197 199 1658 973 11 -6 14 2
HH0715-rgb_2017_2_12_22_0_0 1172 NA NA NA NA NA NA NA NA NA NA NA 2
HH0715-rgb_2017_2_12_22_0_0 1175 NA NA NA NA NA NA NA NA NA NA NA 2
HH0715-rgb_2017_2_12_22_0_0 1175 1564 870 1751 1057 187 187 1657 963 13 -8 18 2
HH0715-rgb_2017_2_12_22_0_0 1176 1545 862 1731 1064 202 186 1638 963 12 -4 16 2
HH0715-rgb_2017_2_12_22_0_0 1178 1553 865 1733 1057 192 180 1643 961 12 -7 14 2
HH0715-rgb_2017_2_12_22_0_0 1179 1569 876 1765 1076 200 196 1667 976 16 -3 27 2
HH0715-rgb_2017_2_12_22_0_0 1180 NA NA NA NA NA NA NA NA NA NA NA 2
HH0715-rgb_2017_2_12_22_0_0 1181 1565 876 1761 1075 199 196 1663 975 9 -4 17 2
HH0715-rgb_2017_2_12_22_0_0 1181 NA NA NA NA NA NA NA NA NA NA NA 2
HH0715-rgb_2017_2_12_22_0_0 1183 1569 871 1765 1072 201 196 1667 971 18 -3 23 2
HH0715-rgb_2017_2_12_22_0_0 1184 1550 863 1732 1059 196 182 1641 961 11 0 9 2
HH0715-rgb_2017_2_12_22_0_0 1185 1549 859 1735 1061 202 186 1642 960 17 -4 17 2
HH0715-rgb_2017_2_12_22_0_0 1185 1549 860 1736 1059 199 187 1642 959 16 -3 15 2
HH0715-rgb_2017_2_12_22_0_0 1186 1547 863 1733 1061 198 186 1640 962 12 -4 13 2
HH0715-rgb_2017_2_12_22_0_0 1186 1550 862 1736 1063 201 186 1643 962 14 -2 13 2
HH0715-rgb_2017_2_12_22_0_0 1187 NA NA NA NA NA NA NA NA NA NA NA 2
HH0715-rgb_2017_2_12_22_0_0 1187 1549 863 1735 1063 200 186 1642 963 16 -3 18 2
HH0715-rgb_2017_2_12_22_0_0 1188 1567 868 1767 1064 196 200 1667 966 13 -10 21 2
HH0715-rgb_2017_2_12_22_0_0 1189 1553 864 1739 1053 189 186 1646 958 13 -9 15 2
HH0715-rgb_2017_2_12_22_0_0 1192 1557 863 1757 1057 194 200 1657 960 11 -9 14 2
HH0715-rgb_2017_2_12_22_0_0 1193 1568 869 1764 1064 195 196 1666 966 12 -8 17 2
HH0715-rgb_2017_2_12_22_0_0 1193 1559 860 1753 1054 194 194 1656 957 12 -11 13 2
HH0715-rgb_2017_2_12_22_0_0 1194 1565 867 1764 1066 199 199 1664 966 15 -7 19 2
HH0715-rgb_2017_2_12_22_0_0 1194 1563 858 1757 1055 197 194 1660 956 14 -9 18 2
HH0715-rgb_2017_2_12_22_0_0 1195 1553 860 1742 1059 199 189 1647 959 16 -2 14 2
HH0715-rgb_2017_2_12_22_0_0 1195 1563 858 1755 1055 197 192 1659 956 17 -8 16 2
HH0715-rgb_2017_2_12_22_0_0 1196 1562 857 1754 1054 197 192 1658 955 18 -6 16 2
HH0715-rgb_2017_2_12_22_0_0 1197 1569 860 1760 1055 195 191 1664 957 10 -19 24 2
HH0715-rgb_2017_2_12_22_0_0 1198 1562 856 1755 1048 192 193 1658 952 12 -13 20 2
HH0715-rgb_2017_2_12_22_0_0 1198 1567 861 1753 1059 198 186 1660 960 9 -15 24 2
HH0715-rgb_2017_2_12_22_0_0 1199 1567 868 1759 1060 192 192 1663 964 9 -17 25 2
HH0715-rgb_2017_2_12_22_0_0 1202 7 496 126 612 116 119 66 554 44 -21 -34 0
HH0715-rgb_2017_2_12_22_0_0 1203 114 486 207 600 114 93 160 543 30 -11 -52 0
HH0715-rgb_2017_2_12_22_0_0 1205 697 452 807 584 132 110 752 518 2 3 -29 0
HH0715-rgb_2017_2_12_22_0_0 1206 833 443 957 569 126 124 895 506 9 8 -31 0
HH0715-rgb_2017_2_12_22_0_0 1206 872 438 1005 576 138 133 938 507 18 0 -1 1
HH0715-rgb_2017_2_12_22_0_0 1207 932 445 1069 582 137 137 1000 513 28 -6 6 0
HH0715-rgb_2017_2_12_22_0_0 1209 NA NA NA NA NA NA NA NA NA NA NA 0
HH0715-rgb_2017_2_12_22_0_0 1221 NA NA NA NA NA NA NA NA NA NA NA 1
HH0715-rgb_2017_2_12_22_0_0 1221 NA NA NA NA NA NA NA NA NA NA NA 1
HH0715-rgb_2017_2_12_22_0_0 1222 1049 773 1228 957 184 179 1138 865 -3 -7 21 1
HH0715-rgb_2017_2_12_22_0_0 1222 1167 734 1304 890 156 137 1235 812 7 -5 -1 1
HH0715-rgb_2017_2_12_22_0_0 1223 1153 726 1302 870 144 149 1227 798 7 -4 -4 1
HH0715-rgb_2017_2_12_22_0_0 1223 1146 729 1289 876 147 143 1217 802 7 -1 -1 1
HH0715-rgb_2017_2_12_22_0_0 1224 1137 725 1280 874 149 143 1208 799 8 -2 2 1
HH0715-rgb_2017_2_12_22_0_0 1224 1152 723 1296 873 150 144 1224 798 10 -3 9 1
HH0715-rgb_2017_2_12_22_0_0 1225 1162 729 1299 876 147 137 1230 802 8 -5 8 1
HH0715-rgb_2017_2_12_22_0_0 1225 1172 732 1309 878 146 137 1240 805 15 -4 2 1
HH0715-rgb_2017_2_12_22_0_0 1226 1171 733 1311 883 150 140 1241 808 10 -2 3 1
HH0715-rgb_2017_2_12_22_0_0 1226 1167 734 1305 885 151 138 1236 809 10 -4 4 1
HH0715-rgb_2017_2_12_22_0_0 1227 1176 733 1306 880 147 130 1241 806 10 -3 5 1
HH0715-rgb_2017_2_12_22_0_0 1227 1170 736 1305 882 146 135 1237 809 10 -4 5 1
HH0715-rgb_2017_2_12_22_0_0 1228 1167 737 1309 886 149 142 1238 811 9 -9 7 1
HH0715-rgb_2017_2_12_22_0_0 1228 1172 739 1309 885 146 137 1240 812 8 -13 7 1
HH0715-rgb_2017_2_12_22_0_0 1229 1173 745 1311 887 142 138 1242 816 11 -7 11 1
HH0715-rgb_2017_2_12_22_0_0 1229 1168 762 1299 896 134 131 1233 829 8 -11 4 0
HH0715-rgb_2017_2_12_22_0_0 1230 1168 765 1297 902 137 129 1232 833 10 -14 5 0
HH0715-rgb_2017_2_12_22_0_0 1230 1169 765 1297 903 138 128 1233 834 9 -14 4 0
HH0715-rgb_2017_2_12_22_0_0 1231 1170 760 1306 898 138 136 1238 829 12 -9 6 0
HH0715-rgb_2017_2_12_22_0_0 1231 1177 759 1310 894 135 133 1243 826 13 -8 7 0
HH0715-rgb_2017_2_12_22_0_0 1232 1177 763 1310 899 136 133 1243 831 10 -8 9 0
HH0715-rgb_2017_2_12_22_0_0 1232 1176 768 1309 903 135 133 1242 835 13 -8 10 0
HH0715-rgb_2017_2_12_22_0_0 1233 1177 764 1308 902 138 131 1242 833 11 -8 11 0
HH0715-rgb_2017_2_12_22_0_0 1233 1175 760 1308 894 134 133 1241 827 14 -11 3 0
HH0715-rgb_2017_2_12_22_0_0 1234 1181 759 1316 894 135 135 1248 826 11 -8 5 0
HH0715-rgb_2017_2_12_22_0_0 1234 1183 759 1316 894 135 133 1249 826 11 -11 2 0
HH0715-rgb_2017_2_12_22_0_0 1235 1187 760 1324 897 137 137 1255 828 15 -5 8 0
HH0715-rgb_2017_2_12_22_0_0 1235 1186 762 1324 903 141 138 1255 832 12 -7 9 0
HH0715-rgb_2017_2_12_22_0_0 1236 1186 767 1321 906 139 135 1253 836 12 -8 8 0
HH0715-rgb_2017_2_12_22_0_0 1236 1185 764 1318 904 140 133 1251 834 13 -5 10 0
HH0715-rgb_2017_2_12_22_0_0 1237 1176 768 1311 903 135 135 1243 835 14 -11 10 0
HH0715-rgb_2017_2_12_22_0_0 1237 1178 767 1311 903 136 133 1244 835 11 -12 6 0
HH0715-rgb_2017_2_12_22_0_0 1238 1174 771 1305 907 136 131 1239 839 11 -17 3 0
HH0715-rgb_2017_2_12_22_0_0 1238 1174 768 1305 908 140 131 1239 838 9 -11 3 0
HH0715-rgb_2017_2_12_22_0_0 1239 1178 765 1307 904 139 129 1242 834 14 -10 8 0
HH0715-rgb_2017_2_12_22_0_0 1239 1180 767 1311 905 138 131 1245 836 13 -11 11 0
HH0715-rgb_2017_2_12_22_0_0 1240 1185 755 1320 899 144 135 1252 827 16 -8 10 0
HH0715-rgb_2017_2_12_22_0_0 1240 1183 755 1312 890 135 129 1247 822 19 -9 3 0
HH0715-rgb_2017_2_12_22_0_0 1241 1176 765 1309 901 136 133 1242 833 13 -11 7 0
HH0715-rgb_2017_2_12_22_0_0 1241 1177 762 1312 901 139 135 1244 831 11 -12 10 0
HH0715-rgb_2017_2_12_22_0_0 1242 1178 761 1314 901 140 136 1246 831 12 -9 8 0
HH0715-rgb_2017_2_12_22_0_0 1242 1179 752 1315 890 138 136 1247 821 12 -5 3 1
HH0715-rgb_2017_2_12_22_0_0 1243 1171 742 1311 900 158 140 1241 821 14 -2 5 1
HH0715-rgb_2017_2_12_22_0_0 1243 1162 744 1304 890 146 142 1233 817 10 -4 7 2
HH0715-rgb_2017_2_12_22_0_0 1244 1167 740 1312 894 154 145 1239 817 15 -3 6 2
HH0715-rgb_2017_2_12_22_0_0 1244 1166 743 1311 891 148 145 1238 817 13 -3 7 2
HH0715-rgb_2017_2_12_22_0_0 1245 1173 747 1310 889 142 137 1241 818 13 -7 10 2
HH0715-rgb_2017_2_12_22_0_0 1245 1178 745 1316 882 137 138 1247 813 13 -7 8 2
HH0715-rgb_2017_2_12_22_0_0 1246 1174 745 1314 894 149 140 1244 819 9 -4 8 2
HH0715-rgb_2017_2_12_22_0_0 1246 1164 750 1302 898 148 138 1233 824 6 -4 8 2
HH0715-rgb_2017_2_12_22_0_0 1247 1160 749 1303 891 142 143 1231 820 8 -8 9 2
HH0715-rgb_2017_2_12_22_0_0 1247 1169 746 1311 893 147 142 1240 819 5 -6 6 2
HH0715-rgb_2017_2_12_22_0_0 1248 1172 746 1312 894 148 140 1242 820 7 0 2 2
HH0715-rgb_2017_2_12_22_0_0 1248 1166 744 1316 898 154 150 1241 821 5 -4 0 2
HH0715-rgb_2017_2_12_22_0_0 1249 1168 743 1315 895 152 147 1241 819 7 -3 5 2
HH0715-rgb_2017_2_12_22_0_0 1249 1170 745 1314 895 150 144 1242 820 4 -6 5 2
HH0715-rgb_2017_2_12_22_0_0 1250 1167 745 1309 894 149 142 1238 819 6 -7 6 2
HH0715-rgb_2017_2_12_22_0_0 1250 1170 763 1300 903 140 130 1235 833 7 -11 1 0
HH0715-rgb_2017_2_12_22_0_0 1251 1173 771 1308 906 135 135 1240 838 5 -9 3 0
HH0715-rgb_2017_2_12_22_0_0 1251 1176 769 1307 908 139 131 1241 838 7 -9 2 0
HH0715-rgb_2017_2_12_22_0_0 1252 1173 754 1313 904 150 140 1243 829 9 -11 4 1
HH0715-rgb_2017_2_12_22_0_0 1252 1170 753 1308 902 149 138 1239 827 8 -8 8 1
HH0715-rgb_2017_2_12_22_0_0 1253 1170 766 1305 903 137 135 1237 834 5 -5 0 0
HH0715-rgb_2017_2_12_22_0_0 1253 1177 765 1308 905 140 131 1242 835 7 -6 2 0
HH0715-rgb_2017_2_12_22_0_0 1254 1174 761 1310 903 142 136 1242 832 7 -8 3 0
HH0715-rgb_2017_2_12_22_0_0 1254 1174 759 1314 908 149 140 1244 833 9 -6 3 0
HH0715-rgb_2017_2_12_22_0_0 1255 1174 761 1310 908 147 136 1242 834 9 -6 3 0
HH0715-rgb_2017_2_12_22_0_0 1255 1177 765 1308 905 140 131 1242 835 8 -10 0 0
HH0715-rgb_2017_2_12_22_0_0 1256 1175 764 1310 912 148 135 1242 838 10 -10 9 0
HH0715-rgb_2017_2_12_22_0_0 1256 1176 762 1313 908 146 137 1244 835 12 -11 4 1
HH0715-rgb_2017_2_12_22_0_0 1257 1173 750 1315 898 148 142 1244 824 11 -5 7 1
HH0715-rgb_2017_2_12_22_0_0 1257 1175 759 1312 898 139 137 1243 828 8 -6 5 0
HH0715-rgb_2017_2_12_22_0_0 1258 1176 767 1307 907 140 131 1241 837 7 -8 0 0
HH0715-rgb_2017_2_12_22_0_0 1258 1170 770 1308 910 140 138 1239 840 6 -7 7 0
HH0715-rgb_2017_2_12_22_0_0 1259 1176 774 1306 910 136 130 1241 842 8 -8 -3 0
HH0715-rgb_2017_2_12_22_0_0 1259 1177 773 1312 912 139 135 1244 842 8 -6 2 0
HH0715-rgb_2017_2_12_22_0_0 1260 1177 767 1312 904 137 135 1244 835 9 -10 -4 0
HH0715-rgb_2017_2_12_22_0_0 1260 1173 763 1315 911 148 142 1244 837 9 -8 1 0
HH0715-rgb_2017_2_12_22_0_0 1261 1176 766 1312 913 147 136 1244 839 9 -11 -6 0
HH0715-rgb_2017_2_12_22_0_0 1261 1180 760 1318 913 153 138 1249 836 10 -12 -9 0
HH0715-rgb_2017_2_12_22_0_0 1262 1183 748 1318 896 148 135 1250 822 10 -4 -7 1
HH0715-rgb_2017_2_12_22_0_0 1262 1190 773 1321 909 136 131 1255 841 8 -15 -14 1
HH0715-rgb_2017_2_12_22_0_0 1263 1192 773 1330 912 139 138 1261 842 10 -19 -14 1
HH0715-rgb_2017_2_12_22_0_0 1264 1198 753 1334 891 138 136 1266 822 16 -15 -9 1
HH0715-rgb_2017_2_12_22_0_0 1265 1187 774 1324 912 138 137 1255 843 10 -14 -12 1
HH0715-rgb_2017_2_12_22_0_0 1265 1184 776 1317 911 135 133 1250 843 10 -16 -7 1
HH0715-rgb_2017_2_12_22_0_0 1266 1173 764 1308 901 137 135 1240 832 9 -10 -9 1
HH0715-rgb_2017_2_12_22_0_0 1266 1170 766 1306 906 140 136 1238 836 9 -12 -4 1
HH0715-rgb_2017_2_12_22_0_0 1267 1169 773 1305 914 141 136 1237 843 8 -8 3 1
HH0715-rgb_2017_2_12_22_0_0 1267 1172 775 1307 913 138 135 1239 844 7 -12 -1 1
HH0715-rgb_2017_2_12_22_0_0 1268 1181 777 1312 913 136 131 1246 845 10 -10 0 1
HH0715-rgb_2017_2_12_22_0_0 1268 1179 775 1309 911 136 130 1244 843 8 -12 -9 1
HH0715-rgb_2017_2_12_22_0_0 1269 1176 776 1307 910 134 131 1241 843 8 -11 -5 1
HH0715-rgb_2017_2_12_22_0_0 1269 1180 773 1311 913 140 131 1245 843 9 -8 -2 1
HH0715-rgb_2017_2_12_22_0_0 1270 1181 775 1311 914 139 130 1246 844 9 -8 -6 1
HH0715-rgb_2017_2_12_22_0_0 1270 1176 770 1313 914 144 137 1244 842 9 -8 -1 1
HH0715-rgb_2017_2_12_22_0_0 1271 1177 772 1308 910 138 131 1242 841 9 -10 -6 1
HH0715-rgb_2017_2_12_22_0_0 1271 1177 770 1310 914 144 133 1243 842 7 -9 0 1
HH0715-rgb_2017_2_12_22_0_0 1272 1177 774 1310 911 137 133 1243 842 8 -8 0 1
HH0715-rgb_2017_2_12_22_0_0 1272 1172 764 1316 912 148 144 1244 838 9 -13 -1 1
HH0715-rgb_2017_2_12_22_0_0 1273 1172 761 1314 902 141 142 1243 831 9 -9 0 1
HH0715-rgb_2017_2_12_22_0_0 1273 1171 766 1307 907 141 136 1239 836 4 -9 -8 1
HH0715-rgb_2017_2_12_22_0_0 1274 1171 775 1306 911 136 135 1238 843 7 -10 1 1
HH0715-rgb_2017_2_12_22_0_0 1274 1170 779 1303 915 136 133 1236 847 5 -13 -7 1
HH0715-rgb_2017_2_12_22_0_0 1275 1171 780 1306 916 136 135 1238 848 7 -12 -8 1
HH0715-rgb_2017_2_12_22_0_0 1275 1174 777 1307 915 138 133 1240 846 7 -7 -1 1
HH0715-rgb_2017_2_12_22_0_0 1276 1172 778 1308 915 137 136 1240 846 5 -14 -3 1
HH0715-rgb_2017_2_12_22_0_0 1276 1172 773 1309 913 140 137 1240 843 10 -10 3 1
HH0715-rgb_2017_2_12_22_0_0 1277 1171 771 1307 911 140 136 1239 841 6 -8 0 1
HH0715-rgb_2017_2_12_22_0_0 1277 1172 771 1305 913 142 133 1238 842 9 -7 3 1
HH0715-rgb_2017_2_12_22_0_0 1278 1173 773 1306 912 139 133 1239 842 7 -9 0 1
HH0715-rgb_2017_2_12_22_0_0 1278 1177 773 1310 910 137 133 1243 841 8 -10 -2 1
HH0715-rgb_2017_2_12_22_0_0 1279 1174 772 1309 908 136 135 1241 840 8 -11 -4 1
HH0715-rgb_2017_2_12_22_0_0 1279 1175 777 1305 911 134 130 1240 844 7 -9 -2 1
HH0715-rgb_2017_2_12_22_0_0 1280 1174 773 1310 911 138 136 1242 842 8 -10 -4 1
HH0715-rgb_2017_2_12_22_0_0 1280 1171 774 1309 915 141 138 1240 844 5 -11 0 1
HH0715-rgb_2017_2_12_22_0_0 1281 1171 775 1307 913 138 136 1239 844 7 -11 0 1
HH0715-rgb_2017_2_12_22_0_0 1281 1170 780 1303 918 138 133 1236 849 7 -9 3 1
HH0715-rgb_2017_2_12_22_0_0 1282 1169 780 1306 916 136 137 1237 848 4 -9 2 1
HH0715-rgb_2017_2_12_22_0_0 1282 1167 765 1303 913 148 136 1235 839 7 -10 1 1
HH0715-rgb_2017_2_12_22_0_0 1283 1167 749 1314 905 156 147 1240 827 11 -2 5 1
HH0715-rgb_2017_2_12_22_0_0 1283 1170 752 1308 901 149 138 1239 826 10 -4 4 1
HH0715-rgb_2017_2_12_22_0_0 1284 1170 764 1303 905 141 133 1236 834 6 -8 1 1
HH0715-rgb_2017_2_12_22_0_0 1284 1163 761 1306 910 149 143 1234 835 6 -10 5 1
HH0715-rgb_2017_2_12_22_0_0 1285 1167 759 1305 905 146 138 1236 832 8 -8 2 1
HH0715-rgb_2017_2_12_22_0_0 1285 1167 758 1307 908 150 140 1237 833 8 -7 4 1
HH0715-rgb_2017_2_12_22_0_0 1286 1166 757 1306 905 148 140 1236 831 9 -5 5 1
HH0715-rgb_2017_2_12_22_0_0 1286 1161 757 1306 897 140 145 1233 827 6 -8 1 1
HH0715-rgb_2017_2_12_22_0_0 1287 1161 761 1303 897 136 142 1232 829 7 -6 2 1
HH0715-rgb_2017_2_12_22_0_0 1287 1161 762 1301 900 138 140 1231 831 7 -9 7 1
HH0715-rgb_2017_2_12_22_0_0 1288 1162 759 1302 895 136 140 1232 827 6 -7 9 1
HH0715-rgb_2017_2_12_22_0_0 1288 1163 759 1305 897 138 142 1234 828 6 -7 7 1
HH0715-rgb_2017_2_12_22_0_0 1289 1165 756 1303 904 148 138 1234 830 1 -7 8 1
HH0715-rgb_2017_2_12_22_0_0 1289 1162 772 1299 908 136 137 1230 840 4 -10 -2 1
HH0715-rgb_2017_2_12_22_0_0 1290 1161 774 1297 911 137 136 1229 842 2 -10 2 1
HH0715-rgb_2017_2_12_22_0_0 1290 1159 778 1295 913 135 136 1227 845 3 -12 4 1
HH0715-rgb_2017_2_12_22_0_0 1291 1156 782 1289 916 134 133 1222 849 1 -13 5 1
HH0715-rgb_2017_2_12_22_0_0 1291 1158 782 1293 918 136 135 1225 850 0 -17 0 1
HH0715-rgb_2017_2_12_22_0_0 1292 1162 782 1298 918 136 136 1230 850 1 -14 4 1
HH0715-rgb_2017_2_12_22_0_0 1292 1158 784 1294 919 135 136 1226 851 0 -17 7 1
HH0715-rgb_2017_2_12_22_0_0 1293 1159 783 1292 917 134 133 1225 850 0 -15 3 1
HH0715-rgb_2017_2_12_22_0_0 1293 1164 785 1294 920 135 130 1229 852 0 -14 1 1
HH0715-rgb_2017_2_12_22_0_0 1294 1162 786 1288 916 130 126 1225 851 2 -14 -5 1
HH0715-rgb_2017_2_12_22_0_0 1294 1163 782 1296 917 135 133 1229 849 2 -12 6 1
HH0715-rgb_2017_2_12_22_0_0 1295 1164 783 1292 915 132 128 1228 849 1 -14 -3 1
HH0715-rgb_2017_2_12_22_0_0 1295 1159 784 1290 916 132 131 1224 850 2 -16 1 1
HH0715-rgb_2017_2_12_22_0_0 1296 1158 787 1287 916 129 129 1222 851 0 -14 0 1
HH0715-rgb_2017_2_12_22_0_0 1296 1158 784 1288 919 135 130 1223 851 2 -15 2 1
HH0715-rgb_2017_2_12_22_0_0 1297 1159 789 1288 919 130 129 1223 854 1 -15 1 1
HH0715-rgb_2017_2_12_22_0_0 1297 1160 784 1293 921 137 133 1226 852 2 -16 6 1
HH0715-rgb_2017_2_12_22_0_0 1298 1160 783 1297 923 140 137 1228 853 3 -13 7 1
HH0715-rgb_2017_2_12_22_0_0 1298 1166 771 1304 918 147 138 1235 844 2 -9 3 1
HH0715-rgb_2017_2_12_22_0_0 1299 1171 777 1301 917 140 130 1236 847 7 -9 4 1
HH0715-rgb_2017_2_12_22_0_0 1299 1170 783 1303 917 134 133 1236 850 6 -12 -1 1
HH0715-rgb_2017_2_12_22_0_0 1300 1177 777 1312 914 137 135 1244 845 6 -13 -4 1
HH0715-rgb_2017_2_12_22_0_0 1300 1182 768 1313 907 139 131 1247 837 8 -12 -7 1
HH0715-rgb_2017_2_12_22_0_0 1301 1187 778 1317 908 130 130 1252 843 9 -13 -4 1
HH0715-rgb_2017_2_12_22_0_0 1301 1183 775 1316 914 139 133 1249 844 7 -13 0 1
HH0715-rgb_2017_2_12_22_0_0 1302 1181 765 1316 903 138 135 1248 834 12 -10 0 1
HH0715-rgb_2017_2_12_22_0_0 1302 1186 769 1317 907 138 131 1251 838 11 -7 -2 1
HH0715-rgb_2017_2_12_22_0_0 1303 1184 776 1319 911 135 135 1251 843 10 -12 2 1
HH0715-rgb_2017_2_12_22_0_0 1303 1179 777 1315 917 140 136 1247 847 9 -12 2 1
HH0715-rgb_2017_2_12_22_0_0 1304 1181 783 1312 921 138 131 1246 852 9 -11 1 1
HH0715-rgb_2017_2_12_22_0_0 1304 1182 779 1315 917 138 133 1248 848 8 -14 -2 1
HH0715-rgb_2017_2_12_22_0_0 1305 1183 779 1318 917 138 135 1250 848 10 -11 4 1
HH0715-rgb_2017_2_12_22_0_0 1305 1179 781 1314 915 134 135 1246 848 7 -14 -1 1
HH0715-rgb_2017_2_12_22_0_0 1306 1179 778 1314 918 140 135 1246 848 8 -12 7 1
HH0715-rgb_2017_2_12_22_0_0 1306 1182 778 1313 914 136 131 1247 846 9 -10 4 1
HH0715-rgb_2017_2_12_22_0_0 1307 1177 777 1308 915 138 131 1242 846 8 -11 2 1
HH0715-rgb_2017_2_12_22_0_0 1307 1180 778 1316 917 139 136 1248 847 10 -12 7 1
HH0715-rgb_2017_2_12_22_0_0 1308 1183 779 1318 918 139 135 1250 848 9 -9 7 1
HH0715-rgb_2017_2_12_22_0_0 1308 1178 782 1309 919 137 131 1243 850 8 -10 5 1
HH0715-rgb_2017_2_12_22_0_0 1309 1182 783 1313 920 137 131 1247 851 9 -10 5 1
HH0715-rgb_2017_2_12_22_0_0 1309 1179 782 1310 920 138 131 1244 851 10 -12 1 1
HH0715-rgb_2017_2_12_22_0_0 1310 1180 778 1311 917 139 131 1245 847 10 -12 1 1
HH0715-rgb_2017_2_12_22_0_0 1310 1178 776 1318 916 140 140 1248 846 10 -6 9 1
HH0715-rgb_2017_2_12_22_0_0 1311 1180 777 1315 915 138 135 1247 846 9 -9 7 1
HH0715-rgb_2017_2_12_22_0_0 1311 1181 763 1317 910 147 136 1249 836 9 -5 6 1
HH0715-rgb_2017_2_12_22_0_0 1312 1183 763 1316 903 140 133 1249 833 11 -4 4 1
HH0715-rgb_2017_2_12_22_0_0 1312 1177 778 1312 914 136 135 1244 846 6 -8 6 1
HH0715-rgb_2017_2_12_22_0_0 1313 1178 783 1309 920 137 131 1243 851 6 -13 5 1
HH0715-rgb_2017_2_12_22_0_0 1313 1178 778 1306 916 138 128 1242 847 7 -17 5 1
HH0715-rgb_2017_2_12_22_0_0 1314 1175 777 1304 915 138 129 1239 846 5 -14 6 1
HH0715-rgb_2017_2_12_22_0_0 1314 1174 773 1305 912 139 131 1239 842 5 -14 7 1
HH0715-rgb_2017_2_12_22_0_0 1315 1171 766 1306 903 137 135 1238 834 10 -9 7 1
HH0715-rgb_2017_2_12_22_0_0 1315 1173 773 1306 911 138 133 1239 842 7 -13 8 1
HH0715-rgb_2017_2_12_22_0_0 1316 1176 775 1309 907 132 133 1242 841 8 -15 9 1
HH0715-rgb_2017_2_12_22_0_0 1316 1172 772 1310 911 139 138 1241 841 5 -18 13 1
HH0715-rgb_2017_2_12_22_0_0 1317 1178 755 1316 890 135 138 1247 822 12 -8 7 1
HH0715-rgb_2017_2_12_22_0_0 1317 1176 753 1313 900 147 137 1244 826 10 -10 8 1
HH0715-rgb_2017_2_12_22_0_0 1318 1177 763 1310 905 142 133 1243 834 11 -5 11 1
HH0715-rgb_2017_2_12_22_0_0 1318 1177 783 1307 913 130 130 1242 848 3 -11 8 1
HH0715-rgb_2017_2_12_22_0_0 1319 1175 784 1305 914 130 130 1240 849 5 -16 6 1
HH0715-rgb_2017_2_12_22_0_0 1319 1179 781 1310 916 135 131 1244 848 5 -14 10 1
HH0715-rgb_2017_2_12_22_0_0 1320 1172 781 1305 917 136 133 1238 849 2 -17 8 1
HH0715-rgb_2017_2_12_22_0_0 1320 1170 784 1298 913 129 128 1234 848 2 -16 5 1
HH0715-rgb_2017_2_12_22_0_0 1321 1172 780 1300 919 139 128 1236 849 2 -12 7 1
HH0715-rgb_2017_2_12_22_0_0 1321 1174 779 1300 914 135 126 1237 846 1 -15 8 1
HH0715-rgb_2017_2_12_22_0_0 1322 1170 779 1301 913 134 131 1235 846 0 -14 10 1
HH0715-rgb_2017_2_12_22_0_0 1322 1172 775 1300 912 137 128 1236 843 3 -15 10 1
HH0715-rgb_2017_2_12_22_0_0 1323 1169 776 1300 913 137 131 1234 844 4 -17 12 1
HH0715-rgb_2017_2_12_22_0_0 1323 1172 783 1296 910 127 124 1234 846 2 -19 7 1
HH0715-rgb_2017_2_12_22_0_0 1324 1172 781 1305 916 135 133 1238 848 8 -20 10 1
HH0715-rgb_2017_2_12_22_0_0 1324 1169 760 1305 898 138 136 1237 829 15 -16 12 1
HH0715-rgb_2017_2_12_22_0_0 1325 1171 768 1306 904 136 135 1238 836 13 -13 12 1
HH0715-rgb_2017_2_12_22_0_0 1325 1168 783 1297 915 132 129 1232 849 3 -21 10 1
HH0715-rgb_2017_2_12_22_0_0 1326 1173 786 1295 920 134 122 1234 853 4 -19 8 1
HH0715-rgb_2017_2_12_22_0_0 1326 1169 785 1298 917 132 129 1233 851 4 -20 11 1
HH0715-rgb_2017_2_12_22_0_0 1327 1167 779 1291 911 132 124 1229 845 5 -15 14 1
HH0715-rgb_2017_2_12_22_0_0 1327 1168 779 1298 911 132 130 1233 845 6 -17 14 1
HH0715-rgb_2017_2_12_22_0_0 1328 1170 781 1298 915 134 128 1234 848 3 -20 11 1
