subdir frame_num face_startX face_startY face_endX face_endY face_height face_width face_x_center face_y_center yaw pitch roll raw_yaw raw_pitch raw_roll predicted_label attention_label
HH0617-rgb_2017_3_26_22_0_0 490 230.0 731.0 274.0 786.0 55.0 44.0 252.0 758.0 -10.0 -13.0 30.0 -10.0 -13.0 30.0 1 0
HH0617-rgb_2017_3_26_22_0_0 490 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 495 231.0 725.0 276.0 788.0 63.0 45.0 253.0 756.0 -8.0 -19.0 39.0 -8.0 -19.0 39.0 0 0
HH0617-rgb_2017_3_26_22_0_0 495 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 500 233.0 729.0 277.0 784.0 55.0 44.0 255.0 756.0 -15.0 -21.0 41.0 -15.0 -21.0 41.0 0 0
HH0617-rgb_2017_3_26_22_0_0 500 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 500 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 505 238.0 734.0 284.0 785.0 51.0 46.0 261.0 759.0 -11.0 -17.0 50.0 -11.0 -17.0 50.0 0 0
HH0617-rgb_2017_3_26_22_0_0 505 1056.0 696.0 1112.0 763.0 67.0 56.0 1084.0 729.0 5.0 -28.0 -79.0 5.0 -28.0 -79.0 0 0
HH0617-rgb_2017_3_26_22_0_0 510 234.0 730.0 278.0 785.0 55.0 44.0 256.0 757.0 -17.0 -7.0 37.0 -17.0 -7.0 37.0 0 0
HH0617-rgb_2017_3_26_22_0_0 510 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 510 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 515 237.0 724.0 279.0 780.0 56.0 42.0 258.0 752.0 -5.0 -13.0 36.0 -5.0 -13.0 36.0 0 0
HH0617-rgb_2017_3_26_22_0_0 515 1031.0 796.0 1084.0 853.0 57.0 53.0 1057.0 824.0 0.0 2.0 -53.0 0.0 2.0 -53.0 1 0
HH0617-rgb_2017_3_26_22_0_0 520 239.0 723.0 283.0 779.0 56.0 44.0 261.0 751.0 1.0 -14.0 -9.0 1.0 -14.0 -9.0 1 0
HH0617-rgb_2017_3_26_22_0_0 520 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 520 1033.0 783.0 1091.0 848.0 65.0 58.0 1062.0 815.0 4.0 4.0 -61.0 4.0 4.0 -61.0 1 0
HH0617-rgb_2017_3_26_22_0_0 525 237.0 722.0 282.0 784.0 62.0 45.0 259.0 753.0 -10.0 -10.0 -15.0 -10.0 -10.0 -15.0 1 0
HH0617-rgb_2017_3_26_22_0_0 525 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 525 1043.0 790.0 1102.0 858.0 68.0 59.0 1072.0 824.0 6.0 0.0 -47.0 6.0 0.0 -47.0 1 2
HH0617-rgb_2017_3_26_22_0_0 530 242.0 722.0 287.0 786.0 64.0 45.0 264.0 754.0 9.0 -10.0 -6.0 9.0 -10.0 -6.0 1 0
HH0617-rgb_2017_3_26_22_0_0 530 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 530 1037.0 782.0 1096.0 849.0 67.0 59.0 1066.0 815.0 -2.0 6.0 -32.0 -2.0 6.0 -32.0 2 2
HH0617-rgb_2017_3_26_22_0_0 535 240.0 725.0 280.0 785.0 60.0 40.0 260.0 755.0 3.0 -8.0 4.0 3.0 -8.0 4.0 1 0
HH0617-rgb_2017_3_26_22_0_0 535 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 535 1038.0 780.0 1094.0 848.0 68.0 56.0 1066.0 814.0 -1.0 8.0 -37.0 -1.0 8.0 -37.0 1 1
HH0617-rgb_2017_3_26_22_0_0 540 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 540 1046.0 790.0 1099.0 855.0 65.0 53.0 1072.0 822.0 3.0 -4.0 -59.0 3.0 -4.0 -59.0 1 1
HH0617-rgb_2017_3_26_22_0_0 545 242.0 726.0 286.0 782.0 56.0 44.0 264.0 754.0 -12.0 -13.0 47.0 -12.0 -13.0 47.0 0 0
HH0617-rgb_2017_3_26_22_0_0 545 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 545 1040.0 789.0 1096.0 855.0 66.0 56.0 1068.0 822.0 7.0 -4.0 -60.0 7.0 -4.0 -60.0 1 1
HH0617-rgb_2017_3_26_22_0_0 550 244.0 724.0 289.0 786.0 62.0 45.0 266.0 755.0 13.0 -15.0 -17.0 13.0 -15.0 -17.0 1 0
HH0617-rgb_2017_3_26_22_0_0 550 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 550 1046.0 793.0 1102.0 857.0 64.0 56.0 1074.0 825.0 9.0 -12.0 -57.0 9.0 -12.0 -57.0 0 1
HH0617-rgb_2017_3_26_22_0_0 555 238.0 726.0 285.0 788.0 62.0 47.0 261.0 757.0 -6.0 -14.0 25.0 -6.0 -14.0 25.0 1 0
HH0617-rgb_2017_3_26_22_0_0 555 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 555 1042.0 793.0 1101.0 859.0 66.0 59.0 1071.0 826.0 10.0 -14.0 -58.0 10.0 -14.0 -58.0 0 1
HH0617-rgb_2017_3_26_22_0_0 560 235.0 727.0 279.0 783.0 56.0 44.0 257.0 755.0 -11.0 -4.0 27.0 -11.0 -4.0 27.0 1 0
HH0617-rgb_2017_3_26_22_0_0 560 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 560 1039.0 789.0 1093.0 854.0 65.0 54.0 1066.0 821.0 0.0 3.0 -59.0 0.0 3.0 -59.0 2 1
HH0617-rgb_2017_3_26_22_0_0 565 1030.0 786.0 1090.0 849.0 63.0 60.0 1060.0 817.0 -13.0 16.0 -57.0 -13.0 16.0 -57.0 0 1
HH0617-rgb_2017_3_26_22_0_0 570 241.0 719.0 287.0 781.0 62.0 46.0 264.0 750.0 14.0 -9.0 -81.0 14.0 -9.0 -81.0 0 0
HH0617-rgb_2017_3_26_22_0_0 570 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 570 1017.0 790.0 1075.0 855.0 65.0 58.0 1046.0 822.0 -12.0 6.0 -61.0 -12.0 6.0 -61.0 0 1
HH0617-rgb_2017_3_26_22_0_0 575 228.0 718.0 279.0 781.0 63.0 51.0 253.0 749.0 -1.0 2.0 -78.0 -1.0 2.0 -78.0 1 0
HH0617-rgb_2017_3_26_22_0_0 575 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 575 1026.0 795.0 1079.0 860.0 65.0 53.0 1052.0 827.0 0.0 -4.0 -84.0 0.0 -4.0 -84.0 1 0
HH0617-rgb_2017_3_26_22_0_0 580 230.0 715.0 279.0 779.0 64.0 49.0 254.0 747.0 -1.0 0.0 -80.0 -1.0 0.0 -80.0 0 0
HH0617-rgb_2017_3_26_22_0_0 580 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 580 1060.0 793.0 1100.0 860.0 67.0 40.0 1080.0 826.0 7.0 -25.0 -20.0 7.0 -25.0 -20.0 1 0
HH0617-rgb_2017_3_26_22_0_0 585 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 585 1099.0 802.0 1148.0 862.0 60.0 49.0 1123.0 832.0 12.0 8.0 -71.0 12.0 8.0 -71.0 1 0
HH0617-rgb_2017_3_26_22_0_0 590 279.0 743.0 318.0 795.0 52.0 39.0 298.0 769.0 -2.0 -9.0 29.0 -2.0 -9.0 29.0 1 0
HH0617-rgb_2017_3_26_22_0_0 590 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 590 1130.0 829.0 1188.0 889.0 60.0 58.0 1159.0 859.0 8.0 -10.0 -66.0 8.0 -10.0 -66.0 0 0
HH0617-rgb_2017_3_26_22_0_0 595 261.0 734.0 301.0 785.0 51.0 40.0 281.0 759.0 -6.0 -19.0 32.0 -6.0 -19.0 32.0 1 0
HH0617-rgb_2017_3_26_22_0_0 595 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 595 1172.0 846.0 1232.0 915.0 69.0 60.0 1202.0 880.0 0.0 -22.0 -21.0 0.0 -22.0 -21.0 2 0
HH0617-rgb_2017_3_26_22_0_0 600 249.0 728.0 298.0 793.0 65.0 49.0 273.0 760.0 -5.0 -17.0 47.0 -5.0 -17.0 47.0 0 0
HH0617-rgb_2017_3_26_22_0_0 600 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 600 1097.0 853.0 1160.0 918.0 65.0 63.0 1128.0 885.0 -21.0 13.0 -51.0 -21.0 13.0 -51.0 2 0
HH0617-rgb_2017_3_26_22_0_0 605 241.0 728.0 283.0 786.0 58.0 42.0 262.0 757.0 0.0 -12.0 47.0 0.0 -12.0 47.0 1 0
HH0617-rgb_2017_3_26_22_0_0 605 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 605 1102.0 851.0 1165.0 916.0 65.0 63.0 1133.0 883.0 -19.0 8.0 -44.0 -19.0 8.0 -44.0 2 0
HH0617-rgb_2017_3_26_22_0_0 610 242.0 729.0 282.0 785.0 56.0 40.0 262.0 757.0 -3.0 -20.0 63.0 -3.0 -20.0 63.0 0 0
HH0617-rgb_2017_3_26_22_0_0 610 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 610 1069.0 858.0 1129.0 920.0 62.0 60.0 1099.0 889.0 -19.0 8.0 -50.0 -19.0 8.0 -50.0 1 0
HH0617-rgb_2017_3_26_22_0_0 615 239.0 726.0 279.0 783.0 57.0 40.0 259.0 754.0 0.0 -8.0 36.0 0.0 -8.0 36.0 1 0
HH0617-rgb_2017_3_26_22_0_0 615 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 615 1084.0 851.0 1142.0 914.0 63.0 58.0 1113.0 882.0 -29.0 22.0 -57.0 -29.0 22.0 -57.0 1 0
HH0617-rgb_2017_3_26_22_0_0 620 245.0 729.0 287.0 784.0 55.0 42.0 266.0 756.0 5.0 -7.0 -11.0 5.0 -7.0 -11.0 1 0
HH0617-rgb_2017_3_26_22_0_0 620 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 625 247.0 730.0 289.0 784.0 54.0 42.0 268.0 757.0 -1.0 -12.0 27.0 -1.0 -12.0 27.0 1 0
HH0617-rgb_2017_3_26_22_0_0 625 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 630 246.0 727.0 293.0 789.0 62.0 47.0 269.0 758.0 19.0 -30.0 -21.0 19.0 -30.0 -21.0 0 0
HH0617-rgb_2017_3_26_22_0_0 630 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 635 243.0 728.0 287.0 785.0 57.0 44.0 265.0 756.0 -3.0 -12.0 53.0 -3.0 -12.0 53.0 1 0
HH0617-rgb_2017_3_26_22_0_0 635 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 635 1046.0 865.0 1112.0 935.0 70.0 66.0 1079.0 900.0 -34.0 -4.0 -18.0 -34.0 -4.0 -18.0 2 2
HH0617-rgb_2017_3_26_22_0_0 640 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 640 1053.0 857.0 1119.0 931.0 74.0 66.0 1086.0 894.0 -28.0 2.0 -4.0 -28.0 2.0 -4.0 2 1
HH0617-rgb_2017_3_26_22_0_0 645 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 645 1066.0 854.0 1129.0 920.0 66.0 63.0 1097.0 887.0 -20.0 25.0 -53.0 -20.0 25.0 -53.0 2 1
HH0617-rgb_2017_3_26_22_0_0 650 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 650 1106.0 858.0 1171.0 930.0 72.0 65.0 1138.0 894.0 7.0 6.0 12.0 7.0 6.0 12.0 2 2
HH0617-rgb_2017_3_26_22_0_0 655 252.0 733.0 294.0 786.0 53.0 42.0 273.0 759.0 8.0 -13.0 18.0 8.0 -13.0 18.0 1 0
HH0617-rgb_2017_3_26_22_0_0 655 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 655 1190.0 867.0 1258.0 945.0 78.0 68.0 1224.0 906.0 32.0 -4.0 1.0 32.0 -4.0 1.0 2 2
HH0617-rgb_2017_3_26_22_0_0 660 247.0 729.0 287.0 785.0 56.0 40.0 267.0 757.0 0.0 -21.0 -19.0 0.0 -21.0 -19.0 1 0
HH0617-rgb_2017_3_26_22_0_0 660 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 660 1183.0 834.0 1250.0 894.0 60.0 67.0 1216.0 864.0 2.0 3.0 -33.0 2.0 3.0 -33.0 2 2
HH0617-rgb_2017_3_26_22_0_0 665 251.0 730.0 297.0 790.0 60.0 46.0 274.0 760.0 15.0 -20.0 -7.0 15.0 -20.0 -7.0 0 0
HH0617-rgb_2017_3_26_22_0_0 665 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 665 1137.0 792.0 1197.0 870.0 78.0 60.0 1167.0 831.0 -6.0 7.0 -29.0 -6.0 7.0 -29.0 1 2
HH0617-rgb_2017_3_26_22_0_0 670 247.0 733.0 291.0 788.0 55.0 44.0 269.0 760.0 2.0 -22.0 1.0 2.0 -22.0 1.0 1 0
HH0617-rgb_2017_3_26_22_0_0 670 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 670 1207.0 846.0 1274.0 925.0 79.0 67.0 1240.0 885.0 1.0 -5.0 -7.0 1.0 -5.0 -7.0 1 2
HH0617-rgb_2017_3_26_22_0_0 675 250.0 733.0 292.0 788.0 55.0 42.0 271.0 760.0 1.0 -24.0 30.0 1.0 -24.0 30.0 1 0
HH0617-rgb_2017_3_26_22_0_0 675 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 675 1218.0 833.0 1278.0 909.0 76.0 60.0 1248.0 871.0 11.0 -5.0 34.0 11.0 -5.0 34.0 1 1
HH0617-rgb_2017_3_26_22_0_0 680 251.0 733.0 295.0 788.0 55.0 44.0 273.0 760.0 -11.0 -12.0 30.0 -11.0 -12.0 30.0 1 0
HH0617-rgb_2017_3_26_22_0_0 680 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 680 1228.0 853.0 1300.0 927.0 74.0 72.0 1264.0 890.0 36.0 -1.0 27.0 36.0 -1.0 27.0 0 2
HH0617-rgb_2017_3_26_22_0_0 685 253.0 733.0 298.0 787.0 54.0 45.0 275.0 760.0 6.0 -19.0 1.0 6.0 -19.0 1.0 1 0
HH0617-rgb_2017_3_26_22_0_0 685 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 685 1196.0 862.0 1259.0 936.0 74.0 63.0 1227.0 899.0 13.0 -11.0 12.0 13.0 -11.0 12.0 2 2
HH0617-rgb_2017_3_26_22_0_0 690 245.0 726.0 294.0 789.0 63.0 49.0 269.0 757.0 9.0 -23.0 22.0 9.0 -23.0 22.0 0 0
HH0617-rgb_2017_3_26_22_0_0 690 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 690 1058.0 908.0 1123.0 982.0 74.0 65.0 1090.0 945.0 -22.0 7.0 -1.0 -22.0 7.0 -1.0 1 2
HH0617-rgb_2017_3_26_22_0_0 695 245.0 730.0 287.0 784.0 54.0 42.0 266.0 757.0 9.0 -16.0 -15.0 9.0 -16.0 -15.0 1 0
HH0617-rgb_2017_3_26_22_0_0 695 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 695 1085.0 891.0 1150.0 959.0 68.0 65.0 1117.0 925.0 -8.0 7.0 -41.0 -8.0 7.0 -41.0 2 2
HH0617-rgb_2017_3_26_22_0_0 700 242.0 731.0 282.0 785.0 54.0 40.0 262.0 758.0 -4.0 -14.0 20.0 -4.0 -14.0 20.0 1 0
HH0617-rgb_2017_3_26_22_0_0 700 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 700 1077.0 893.0 1138.0 959.0 66.0 61.0 1107.0 926.0 -21.0 15.0 -26.0 -21.0 15.0 -26.0 2 2
HH0617-rgb_2017_3_26_22_0_0 705 248.0 730.0 292.0 785.0 55.0 44.0 270.0 757.0 10.0 -28.0 31.0 10.0 -28.0 31.0 0 0
HH0617-rgb_2017_3_26_22_0_0 705 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 705 1083.0 884.0 1144.0 960.0 76.0 61.0 1113.0 922.0 -17.0 16.0 -34.0 -17.0 16.0 -34.0 2 2
HH0617-rgb_2017_3_26_22_0_0 710 249.0 726.0 295.0 790.0 64.0 46.0 272.0 758.0 19.0 -28.0 -18.0 19.0 -28.0 -18.0 0 0
HH0617-rgb_2017_3_26_22_0_0 710 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 710 1071.0 888.0 1136.0 963.0 75.0 65.0 1103.0 925.0 -17.0 19.0 -42.0 -17.0 19.0 -42.0 2 1
HH0617-rgb_2017_3_26_22_0_0 715 247.0 729.0 287.0 785.0 56.0 40.0 267.0 757.0 -10.0 -9.0 43.0 -10.0 -9.0 43.0 0 0
HH0617-rgb_2017_3_26_22_0_0 715 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 715 1062.0 889.0 1125.0 961.0 72.0 63.0 1093.0 925.0 -25.0 19.0 -30.0 -25.0 19.0 -30.0 1 2
HH0617-rgb_2017_3_26_22_0_0 720 273.0 743.0 315.0 799.0 56.0 42.0 294.0 771.0 3.0 -18.0 15.0 3.0 -18.0 15.0 1 0
HH0617-rgb_2017_3_26_22_0_0 720 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 720 1084.0 884.0 1143.0 950.0 66.0 59.0 1113.0 917.0 -16.0 12.0 -33.0 -16.0 12.0 -33.0 2 2
HH0617-rgb_2017_3_26_22_0_0 725 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 725 1085.0 897.0 1146.0 964.0 67.0 61.0 1115.0 930.0 -17.0 9.0 -36.0 -17.0 9.0 -36.0 2 2
HH0617-rgb_2017_3_26_22_0_0 730 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 730 1060.0 892.0 1126.0 962.0 70.0 66.0 1093.0 927.0 -32.0 17.0 -13.0 -32.0 17.0 -13.0 1 2
HH0617-rgb_2017_3_26_22_0_0 735 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 735 1066.0 894.0 1129.0 964.0 70.0 63.0 1097.0 929.0 -25.0 20.0 -17.0 -25.0 20.0 -17.0 2 2
HH0617-rgb_2017_3_26_22_0_0 740 250.0 731.0 295.0 786.0 55.0 45.0 272.0 758.0 3.0 -23.0 -9.0 3.0 -23.0 -9.0 1 0
HH0617-rgb_2017_3_26_22_0_0 740 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 740 1066.0 885.0 1131.0 961.0 76.0 65.0 1098.0 923.0 -14.0 5.0 -32.0 -14.0 5.0 -32.0 2 1
HH0617-rgb_2017_3_26_22_0_0 745 248.0 730.0 288.0 783.0 53.0 40.0 268.0 756.0 -3.0 -10.0 20.0 -3.0 -10.0 20.0 1 0
HH0617-rgb_2017_3_26_22_0_0 745 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 745 1065.0 894.0 1131.0 966.0 72.0 66.0 1098.0 930.0 -24.0 14.0 -17.0 -24.0 14.0 -17.0 2 2
HH0617-rgb_2017_3_26_22_0_0 750 243.0 729.0 281.0 786.0 57.0 38.0 262.0 757.0 -11.0 0.0 58.0 -11.0 0.0 58.0 0 0
HH0617-rgb_2017_3_26_22_0_0 750 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 750 1068.0 897.0 1129.0 967.0 70.0 61.0 1098.0 932.0 -24.0 18.0 -20.0 -24.0 18.0 -20.0 2 2
HH0617-rgb_2017_3_26_22_0_0 755 242.0 729.0 282.0 785.0 56.0 40.0 262.0 757.0 0.0 -12.0 -49.0 0.0 -12.0 -49.0 0 0
HH0617-rgb_2017_3_26_22_0_0 755 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 755 1071.0 895.0 1132.0 967.0 72.0 61.0 1101.0 931.0 -23.0 21.0 -21.0 -23.0 21.0 -21.0 2 2
HH0617-rgb_2017_3_26_22_0_0 760 248.0 730.0 290.0 784.0 54.0 42.0 269.0 757.0 -10.0 -12.0 49.0 -10.0 -12.0 49.0 0 0
HH0617-rgb_2017_3_26_22_0_0 760 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 760 1067.0 900.0 1132.0 970.0 70.0 65.0 1099.0 935.0 -25.0 18.0 -16.0 -25.0 18.0 -16.0 2 2
HH0617-rgb_2017_3_26_22_0_0 765 247.0 730.0 291.0 785.0 55.0 44.0 269.0 757.0 -4.0 -11.0 52.0 -4.0 -11.0 52.0 0 0
HH0617-rgb_2017_3_26_22_0_0 765 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 765 1070.0 901.0 1131.0 973.0 72.0 61.0 1100.0 937.0 -25.0 18.0 -16.0 -25.0 18.0 -16.0 2 2
HH0617-rgb_2017_3_26_22_0_0 770 248.0 726.0 292.0 790.0 64.0 44.0 270.0 758.0 10.0 -21.0 -6.0 10.0 -21.0 -6.0 2 0
HH0617-rgb_2017_3_26_22_0_0 770 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 770 1066.0 900.0 1129.0 968.0 68.0 63.0 1097.0 934.0 -25.0 18.0 -13.0 -25.0 18.0 -13.0 2 2
HH0617-rgb_2017_3_26_22_0_0 775 242.0 729.0 282.0 784.0 55.0 40.0 262.0 756.0 0.0 -14.0 23.0 0.0 -14.0 23.0 1 0
HH0617-rgb_2017_3_26_22_0_0 775 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 775 1062.0 900.0 1125.0 970.0 70.0 63.0 1093.0 935.0 -24.0 17.0 -17.0 -24.0 17.0 -17.0 1 2
HH0617-rgb_2017_3_26_22_0_0 780 256.0 727.0 295.0 784.0 57.0 39.0 275.0 755.0 13.0 -3.0 -57.0 13.0 -3.0 -57.0 1 0
HH0617-rgb_2017_3_26_22_0_0 780 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 780 1066.0 901.0 1127.0 970.0 69.0 61.0 1096.0 935.0 -21.0 18.0 -13.0 -21.0 18.0 -13.0 2 2
HH0617-rgb_2017_3_26_22_0_0 785 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 785 1061.0 899.0 1126.0 971.0 72.0 65.0 1093.0 935.0 -24.0 16.0 -15.0 -24.0 16.0 -15.0 1 2
HH0617-rgb_2017_3_26_22_0_0 790 259.0 731.0 303.0 785.0 54.0 44.0 281.0 758.0 15.0 -14.0 -9.0 15.0 -14.0 -9.0 0 0
HH0617-rgb_2017_3_26_22_0_0 790 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 790 1062.0 899.0 1127.0 968.0 69.0 65.0 1094.0 933.0 -25.0 15.0 -12.0 -25.0 15.0 -12.0 1 2
HH0617-rgb_2017_3_26_22_0_0 795 253.0 723.0 298.0 786.0 63.0 45.0 275.0 754.0 17.0 -12.0 -16.0 17.0 -12.0 -16.0 1 0
HH0617-rgb_2017_3_26_22_0_0 795 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 795 1063.0 900.0 1126.0 972.0 72.0 63.0 1094.0 936.0 -23.0 16.0 -10.0 -23.0 16.0 -10.0 1 2
HH0617-rgb_2017_3_26_22_0_0 800 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 800 1060.0 899.0 1126.0 971.0 72.0 66.0 1093.0 935.0 -24.0 15.0 -16.0 -24.0 15.0 -16.0 1 2
HH0617-rgb_2017_3_26_22_0_0 805 263.0 739.0 308.0 793.0 54.0 45.0 285.0 766.0 16.0 -10.0 -14.0 16.0 -10.0 -14.0 0 0
HH0617-rgb_2017_3_26_22_0_0 805 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 805 1062.0 901.0 1123.0 971.0 70.0 61.0 1092.0 936.0 -21.0 13.0 -17.0 -21.0 13.0 -17.0 1 2
HH0617-rgb_2017_3_26_22_0_0 810 276.0 747.0 320.0 797.0 50.0 44.0 298.0 772.0 19.0 0.0 -41.0 19.0 0.0 -41.0 1 0
HH0617-rgb_2017_3_26_22_0_0 810 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 810 1063.0 897.0 1124.0 972.0 75.0 61.0 1093.0 934.0 -22.0 16.0 -12.0 -22.0 16.0 -12.0 1 2
HH0617-rgb_2017_3_26_22_0_0 815 277.0 749.0 321.0 800.0 51.0 44.0 299.0 774.0 5.0 -7.0 11.0 5.0 -7.0 11.0 1 0
HH0617-rgb_2017_3_26_22_0_0 815 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
HH0617-rgb_2017_3_26_22_0_0 815 1063.0 898.0 1126.0 972.0 74.0 63.0 1094.0 935.0 -24.0 16.0 -13.0 -24.0 16.0 -13.0 1 2
